class_name,class_number,doc_path,doc_id,zsl_split,gzsl_split
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2074843918.tif,2074843918.tif,0,1
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2077876860.tif,2077876860.tif,0,1
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2074849359.tif,2074849359.tif,0,4
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2074132448.tif,2074132448.tif,0,2
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2074222271.tif,2074222271.tif,0,5
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2075328660.tif,2075328660.tif,0,3
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2074657825.tif,2074657825.tif,0,0
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2074955087.tif,2074955087.tif,0,5
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2061685400.tif,2061685400.tif,0,2
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2074956077.tif,2074956077.tif,0,0
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2072937640.tif,2072937640.tif,0,5
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2073086839.tif,2073086839.tif,0,1
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2075323171.tif,2075323171.tif,0,0
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2077794499.tif,2077794499.tif,0,0
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2075328024.tif,2075328024.tif,0,0
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2075333623.tif,2075333623.tif,0,5
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2074221786.tif,2074221786.tif,0,3
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2074824468.tif,2074824468.tif,0,3
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2074672753.tif,2074672753.tif,0,5
memory_storage_report,26,separacao-rvl_cdip/memory_storage_report/2075487553.tif,2075487553.tif,0,5
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2074827790.tif,2074827790.tif,3,0
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2077805952.tif,2077805952.tif,3,5
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2074032785.tif,2074032785.tif,3,4
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2075509532.tif,2075509532.tif,3,2
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2075770975.tif,2075770975.tif,3,0
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2075023814.tif,2075023814.tif,3,2
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2075807066.tif,2075807066.tif,3,5
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2075761851.tif,2075761851.tif,3,2
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2075333610.tif,2075333610.tif,3,1
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2074977769.tif,2074977769.tif,3,5
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2075325454.tif,2075325454.tif,3,3
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2073265913.tif,2073265913.tif,3,5
phillip_morris_facsimile_form2,27,separacao-rvl_cdip/phillip_morris_facsimile_form2/2075074300.tif,2075074300.tif,3,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001219876.tif,0001219876.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144241.tif,0001144241.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178939.tif,0001178939.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144224.tif,0001144224.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144393.tif,0001144393.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144406.tif,0001144406.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0011932400.tif,0011932400.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178975.tif,0001178975.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178925.tif,0001178925.tif,4,1
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178916.tif,0001178916.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144246.tif,0001144246.tif,4,1
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144407.tif,0001144407.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144314.tif,0001144314.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144272.tif,0001144272.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144266.tif,0001144266.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144330.tif,0001144330.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178952.tif,0001178952.tif,4,1
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144242.tif,0001144242.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178955.tif,0001178955.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144433.tif,0001144433.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178931.tif,0001178931.tif,4,1
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144416.tif,0001144416.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178964.tif,0001178964.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144425.tif,0001144425.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144285.tif,0001144285.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178942.tif,0001178942.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144432.tif,0001144432.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144350.tif,0001144350.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144353.tif,0001144353.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144257.tif,0001144257.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144310.tif,0001144310.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144346.tif,0001144346.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144359.tif,0001144359.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144303.tif,0001144303.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178948.tif,0001178948.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144259.tif,0001144259.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144288.tif,0001144288.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178934.tif,0001178934.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144306.tif,0001144306.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144382.tif,0001144382.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178923.tif,0001178923.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178965.tif,0001178965.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144340.tif,0001144340.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144401.tif,0001144401.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0011932399.tif,0011932399.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144318.tif,0001144318.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144313.tif,0001144313.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144262.tif,0001144262.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178982.tif,0001178982.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001219807.tif,0001219807.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144420.tif,0001144420.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0011932391.tif,0011932391.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144279.tif,0001144279.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144404.tif,0001144404.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144383.tif,0001144383.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144370.tif,0001144370.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144295.tif,0001144295.tif,4,1
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144333.tif,0001144333.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144269.tif,0001144269.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144218.tif,0001144218.tif,4,1
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178922.tif,0001178922.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001212670.tif,0001212670.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144274.tif,0001144274.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144307.tif,0001144307.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144380.tif,0001144380.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144226.tif,0001144226.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144247.tif,0001144247.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001219819.tif,0001219819.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144300.tif,0001144300.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001212664.tif,0001212664.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144268.tif,0001144268.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178957.tif,0001178957.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144214.tif,0001144214.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144232.tif,0001144232.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144386.tif,0001144386.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178966.tif,0001178966.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144237.tif,0001144237.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144305.tif,0001144305.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144270.tif,0001144270.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144220.tif,0001144220.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144302.tif,0001144302.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144230.tif,0001144230.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144227.tif,0001144227.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001219870.tif,0001219870.tif,4,1
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144373.tif,0001144373.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144377.tif,0001144377.tif,4,0
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144322.tif,0001144322.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144395.tif,0001144395.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144426.tif,0001144426.tif,4,1
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144391.tif,0001144391.tif,4,2
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144243.tif,0001144243.tif,4,1
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001219882.tif,0001219882.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144331.tif,0001144331.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178954.tif,0001178954.tif,4,5
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144428.tif,0001144428.tif,4,1
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144332.tif,0001144332.tif,4,3
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001178972.tif,0001178972.tif,4,4
ted_bates_print_production_estimate,28,separacao-rvl_cdip/ted_bates_print_production_estimate/0001144403.tif,0001144403.tif,4,0
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2505104996_4997.tif,2505104996_4997.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2029270170_0171.tif,2029270170_0171.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2029178887_8888.tif,2029178887_8888.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2029179433_2029179434.tif,2029179433_2029179434.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2505233639_3640.tif,2505233639_3640.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2505104068_4069.tif,2505104068_4069.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2029178828_2029178829.tif,2029178828_2029178829.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2505100614_0615.tif,2505100614_0615.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2505132709_2710.tif,2505132709_2710.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2029179957.tif,2029179957.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2029179401_2029179402.tif,2029179401_2029179402.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2029179489_2029179490.tif,2029179489_2029179490.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2505126378_6379.tif,2505126378_6379.tif,3,4
infbio_uberprufung,29,separacao-rvl_cdip/infbio_uberprufung/2029179435_2029179436.tif,2029179435_2029179436.tif,3,4
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16311155.tif,ti16311155.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tcal0468717.tif,tcal0468717.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16311159.tif,ti16311159.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310527.tif,ti16310527.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0007652.tif,tnwl0007652.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310044.tif,ti16310044.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0007584.tif,tnwl0007584.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310081.tif,ti16310081.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310523.tif,ti16310523.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tcal0468947.tif,tcal0468947.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/13014576.tif,13014576.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0024710.tif,tnwl0024710.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310856.tif,ti16310856.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310545.tif,ti16310545.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0024759.tif,tnwl0024759.tif,2,4
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0025515.tif,tnwl0025515.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310953.tif,ti16310953.tif,2,2
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310045.tif,ti16310045.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310661.tif,ti16310661.tif,2,2
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/24010879.tif,24010879.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16311140.tif,ti16311140.tif,2,1
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16311158.tif,ti16311158.tif,2,1
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16311147.tif,ti16311147.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0007601.tif,tnwl0007601.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310526.tif,ti16310526.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16311156.tif,ti16311156.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310943.tif,ti16310943.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/13014453.tif,13014453.tif,2,2
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16311152.tif,ti16311152.tif,2,1
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310519.tif,ti16310519.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0007641.tif,tnwl0007641.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/24010897.tif,24010897.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310942.tif,ti16310942.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310532.tif,ti16310532.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310540.tif,ti16310540.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310939.tif,ti16310939.tif,2,4
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310522.tif,ti16310522.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310535.tif,ti16310535.tif,2,2
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0024725.tif,tnwl0024725.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310863.tif,ti16310863.tif,2,2
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310528.tif,ti16310528.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/13014451.tif,13014451.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tcal0391939.tif,tcal0391939.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0025090.tif,tnwl0025090.tif,2,1
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16311149.tif,ti16311149.tif,2,2
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310547.tif,ti16310547.tif,2,1
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0038864.tif,tnwl0038864.tif,2,4
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0025005.tif,tnwl0025005.tif,2,1
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/timo0003565.tif,timo0003565.tif,2,1
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/09005536.tif,09005536.tif,2,2
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tcal0468850.tif,tcal0468850.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310078.tif,ti16310078.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/tnwl0007660.tif,tnwl0007660.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/13014455.tif,13014455.tif,2,0
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16311137.tif,ti16311137.tif,2,3
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310669.tif,ti16310669.tif,2,4
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310533.tif,ti16310533.tif,2,5
political_campaing_contribution_request,30,separacao-rvl_cdip/political_campaing_contribution_request/ti16310546.tif,ti16310546.tif,2,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086078958.tif,2086078958.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086079145.tif,2086079145.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086078536.tif,2086078536.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086079085.tif,2086079085.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086085737.tif,2086085737.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086078636.tif,2086078636.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086079114.tif,2086079114.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086078749.tif,2086078749.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086078298.tif,2086078298.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086086316.tif,2086086316.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086085889.tif,2086085889.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086086538.tif,2086086538.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086085585.tif,2086085585.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086079198.tif,2086079198.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086085270.tif,2086085270.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086085716.tif,2086085716.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086085435.tif,2086085435.tif,0,3
phillip_morris_fax,31,separacao-rvl_cdip/phillip_morris_fax/2086085821.tif,2086085821.tif,0,3
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136480.tif,0001136480.tif,3,4
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136462.tif,0001136462.tif,3,3
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136786.tif,0001136786.tif,3,5
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136416.tif,0001136416.tif,3,3
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136651.tif,0001136651.tif,3,1
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136652.tif,0001136652.tif,3,5
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136627.tif,0001136627.tif,3,3
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136507.tif,0001136507.tif,3,3
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136491.tif,0001136491.tif,3,0
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136803.tif,0001136803.tif,3,0
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136532.tif,0001136532.tif,3,0
ted_bates_production_estimate,32,separacao-rvl_cdip/ted_bates_production_estimate/0001136483.tif,0001136483.tif,3,0
