,split_mode,split_number,file_a_idx,file_a_name,file_b_idx,file_b_name,is_equal
973,zsl_split,1,2869,95824835.tif,4681,2057404052_2057404061.tif,0
974,zsl_split,1,2870,95602854.tif,2796,95602721.tif,1
975,zsl_split,1,2870,95602854.tif,3627,88131940.tif,0
976,zsl_split,1,2871,95824369.tif,2862,95824355.tif,1
977,zsl_split,1,2871,95824369.tif,3522,2050627148_2050627149.tif,0
978,zsl_split,1,2872,95602882.tif,2835,95602509.tif,1
979,zsl_split,1,2872,95602882.tif,4033,2044312806.tif,0
980,zsl_split,1,2873,95824689.tif,2760,95602665.tif,1
981,zsl_split,1,2873,95824689.tif,1561,2031298135.tif,0
982,zsl_split,1,2874,95824391.tif,2737,95824282.tif,1
983,zsl_split,1,2874,95824391.tif,4782,2070708296.tif,0
984,zsl_split,1,2875,95824757.tif,2796,95602721.tif,1
985,zsl_split,1,2875,95824757.tif,4034,2046039536.tif,0
986,zsl_split,1,2876,95602581.tif,2781,95602653.tif,1
987,zsl_split,1,2876,95602581.tif,1569,2069731759.tif,0
988,zsl_split,1,2877,95824543.tif,2820,95824549.tif,1
989,zsl_split,1,2877,95824543.tif,1450,2069715925.tif,0
990,zsl_split,1,2878,95824897.tif,2820,95824549.tif,1
991,zsl_split,1,2878,95824897.tif,3402,528012276+-2276.tif,0
992,zsl_split,1,2879,95824837.tif,2757,95824911.tif,1
993,zsl_split,1,2879,95824837.tif,1539,2069731972.tif,0
994,zsl_split,1,2880,95602375.tif,2807,95824518.tif,1
995,zsl_split,1,2880,95602375.tif,469,0000400100.tif,0
996,zsl_split,1,2881,95602788.tif,2793,95602719.tif,1
997,zsl_split,1,2881,95602788.tif,4797,2084614698.tif,0
998,zsl_split,1,2882,95602842.tif,2797,95602585.tif,1
999,zsl_split,1,2882,95602842.tif,4844,ti31689113.tif,0
1000,zsl_split,1,2883,95602495.tif,2738,95602647.tif,1
1001,zsl_split,1,2883,95602495.tif,1421,2069737579.tif,0
1002,zsl_split,1,2884,95602380.tif,2771,95824688.tif,1
1003,zsl_split,1,2884,95602380.tif,1556,2069723845.tif,0
1004,zsl_split,1,2885,95602540.tif,2766,95824767.tif,1
1005,zsl_split,1,2885,95602540.tif,4686,2057478396_2057478405.tif,0
1006,zsl_split,1,2886,95602725.tif,2889,95824289.tif,1
1007,zsl_split,1,2886,95602725.tif,1474,2031294677.tif,0
1008,zsl_split,1,2887,95824548.tif,2799,95824536.tif,1
1009,zsl_split,1,2887,95824548.tif,3408,529233381+-3383.tif,0
1010,zsl_split,1,2888,95824504.tif,2858,95602847.tif,1
1011,zsl_split,1,2888,95824504.tif,3597,88131859.tif,0
1012,zsl_split,1,2889,95824289.tif,2854,95824880.tif,1
1013,zsl_split,1,2889,95824289.tif,1345,2069715993.tif,0
1014,zsl_split,1,2890,95602569.tif,2833,95602390.tif,1
1015,zsl_split,1,2890,95602569.tif,1557,2069738638.tif,0
1016,zsl_split,1,2891,95824490.tif,2793,95602719.tif,1
1017,zsl_split,1,2891,95824490.tif,3494,2050627338.tif,0
1018,zsl_split,1,2892,95602745.tif,2796,95602721.tif,1
1019,zsl_split,1,2892,95602745.tif,1334,2069735372.tif,0
1020,zsl_split,1,2893,95602707.tif,2843,95824544.tif,1
1021,zsl_split,1,2893,95602707.tif,1512,2069731893.tif,0
1022,zsl_split,1,2894,95602446.tif,2877,95824543.tif,1
1023,zsl_split,1,2894,95602446.tif,3521,2050627590_2050627591.tif,0
1024,zsl_split,1,2895,95602637.tif,2781,95602653.tif,1
1025,zsl_split,1,2895,95602637.tif,1417,2069717417.tif,0
1026,zsl_split,1,2896,95602469.tif,2874,95824391.tif,1
1027,zsl_split,1,2896,95602469.tif,3538,2070001243_1244.tif,0
1028,zsl_split,1,2897,95602337.tif,2888,95824504.tif,1
1029,zsl_split,1,2897,95602337.tif,1336,2069723347.tif,0
1030,zsl_split,1,2898,95824408.tif,2747,95602639.tif,1
1031,zsl_split,1,2898,95824408.tif,1357,2069710549.tif,0
1032,zsl_split,1,2899,95824284.tif,2875,95824757.tif,1
1033,zsl_split,1,2899,95824284.tif,4799,2084080427_0428.tif,0
1034,zsl_split,1,2900,95602768.tif,2845,95824452.tif,1
1035,zsl_split,1,2900,95602768.tif,4000,522871145+-1145.tif,0
1036,zsl_split,1,2901,95824802.tif,2801,95602691.tif,1
1037,zsl_split,1,2901,95824802.tif,1560,2069716146.tif,0
1038,zsl_split,1,2902,95602601.tif,2894,95602446.tif,1
1039,zsl_split,1,2902,95602601.tif,1375,2069715004.tif,0
1040,zsl_split,1,2903,95824863.tif,2804,95824447.tif,1
1041,zsl_split,1,2903,95824863.tif,1367,2069715679.tif,0
1042,zsl_split,1,2904,95824444.tif,2902,95602601.tif,1
1043,zsl_split,1,2904,95824444.tif,4682,2057453438_2057453447.tif,0
1044,zsl_split,1,2905,95602428.tif,2867,95602418.tif,1
1045,zsl_split,1,2905,95602428.tif,4732,2057426887_2057426895.tif,0
1046,zsl_split,1,2906,95602872.tif,2819,95602645.tif,1
1047,zsl_split,1,2906,95602872.tif,3412,528007352+-7352.tif,0
1048,zsl_split,1,2907,95602656.tif,2806,95824467.tif,1
1049,zsl_split,1,2907,95602656.tif,3368,80020829.tif,0
1050,zsl_split,1,2908,95602421.tif,2794,95602815.tif,1
1051,zsl_split,1,2908,95602421.tif,462,0000400132.tif,0
1052,zsl_split,1,2909,95824433.tif,2775,95602747.tif,1
1053,zsl_split,1,2909,95824433.tif,1535,2069723871.tif,0
1054,zsl_split,1,3367,89426689_89426723.tif,3369,80028484.tif,1
1055,zsl_split,1,3367,89426689_89426723.tif,4837,ti31689124.tif,0
1056,zsl_split,1,3368,80020829.tif,3367,89426689_89426723.tif,1
1057,zsl_split,1,3368,80020829.tif,4826,2084068544_8545.tif,0
1058,zsl_split,1,3369,80028484.tif,3370,89428215_89428229.tif,1
1059,zsl_split,1,3369,80028484.tif,2785,95824737.tif,0
1060,zsl_split,1,3370,89428215_89428229.tif,3368,80020829.tif,1
1061,zsl_split,1,3370,89428215_89428229.tif,2204,03669266.tif,0
1062,zsl_split,1,3371,528419064+-9064.tif,3431,528004456+-4456.tif,1
1063,zsl_split,1,3371,528419064+-9064.tif,1305,2069713434.tif,0
1064,zsl_split,1,3372,528027986+-7986.tif,3414,527895888+-5888.tif,1
1065,zsl_split,1,3372,528027986+-7986.tif,3535,2070001147.tif,0
1066,zsl_split,1,3373,528055529+-5529.tif,3400,531682005+-2005.tif,1
1067,zsl_split,1,3373,528055529+-5529.tif,1432,2069724764.tif,0
1068,zsl_split,1,3374,527972616+-2616.tif,3415,527946881+-6881.tif,1
1069,zsl_split,1,3374,527972616+-2616.tif,2235,2049433368.tif,0
1070,zsl_split,1,3375,528021863+-1863.tif,3428,527952111+-2111.tif,1
1071,zsl_split,1,3375,528021863+-1863.tif,3540,2070001738_1739.tif,0
1072,zsl_split,1,3376,527962118+-2118.tif,3407,529314303+-4305.tif,1
1073,zsl_split,1,3376,527962118+-2118.tif,3528,2070001122_1123.tif,0
1074,zsl_split,1,3377,528055218+-5218.tif,3445,527974041+-4041.tif,1
1075,zsl_split,1,3377,528055218+-5218.tif,1577,2069739767.tif,0
1076,zsl_split,1,3378,528801531+-1538.tif,3371,528419064+-9064.tif,1
1077,zsl_split,1,3378,528801531+-1538.tif,3605,88131713.tif,0
1078,zsl_split,1,3379,527977483+-7483.tif,3437,530603634+-3634.tif,1
1079,zsl_split,1,3379,527977483+-7483.tif,1344,2069731950.tif,0
1080,zsl_split,1,3380,527895869+-5869.tif,3406,528802934+-2936.tif,1
1081,zsl_split,1,3380,527895869+-5869.tif,1542,2069740422.tif,0
1082,zsl_split,1,3381,528799950+-9951.tif,3445,527974041+-4041.tif,1
1083,zsl_split,1,3381,528799950+-9951.tif,89,0000056590.tif,0
1084,zsl_split,1,3382,528803160+-3161.tif,3390,528858774+-8776.tif,1
1085,zsl_split,1,3382,528803160+-3161.tif,100,0000061196.tif,0
1086,zsl_split,1,3383,527907547+-7547.tif,3398,528018962+-8963.tif,1
1087,zsl_split,1,3383,527907547+-7547.tif,4780,2084080400_0401.tif,0
1088,zsl_split,1,3384,528897833+-7833.tif,3382,528803160+-3161.tif,1
1089,zsl_split,1,3384,528897833+-7833.tif,91,0000961138.tif,0
1090,zsl_split,1,3385,527978325+-8325.tif,3411,528082032+-2032.tif,1
1091,zsl_split,1,3385,527978325+-8325.tif,1,2058003684_2058003685.tif,0
1092,zsl_split,1,3386,528798863+-8865.tif,3440,531295740+-5741.tif,1
1093,zsl_split,1,3386,528798863+-8865.tif,2869,95824835.tif,0
1094,zsl_split,1,3387,527894345+-4345.tif,3404,531313281+-3289.tif,1
1095,zsl_split,1,3387,527894345+-4345.tif,3571,88131670.tif,0
1096,zsl_split,1,3388,528402186+-2186.tif,3422,528408284+-8284.tif,1
1097,zsl_split,1,3388,528402186+-2186.tif,3629,88131579.tif,0
1098,zsl_split,1,3389,528003596+-3596.tif,3441,527821579+-1579.tif,1
1099,zsl_split,1,3389,528003596+-3596.tif,1371,2069729567.tif,0
1100,zsl_split,1,3390,528858774+-8776.tif,3394,527887921+-7921.tif,1
1101,zsl_split,1,3390,528858774+-8776.tif,2885,95602540.tif,0
1102,zsl_split,1,3391,528007277+-7277.tif,3371,528419064+-9064.tif,1
1103,zsl_split,1,3391,528007277+-7277.tif,3369,80028484.tif,0
1104,zsl_split,1,3392,528050534+-0534.tif,3403,528007095+-7095.tif,1
1105,zsl_split,1,3392,528050534+-0534.tif,1451,2069725348.tif,0
1106,zsl_split,1,3393,530296622+-6623.tif,3377,528055218+-5218.tif,1
1107,zsl_split,1,3393,530296622+-6623.tif,3635,88131989.tif,0
1108,zsl_split,1,3394,527887921+-7921.tif,3375,528021863+-1863.tif,1
1109,zsl_split,1,3394,527887921+-7921.tif,3596,88131700.tif,0
1110,zsl_split,1,3395,528007406+-7406.tif,3402,528012276+-2276.tif,1
1111,zsl_split,1,3395,528007406+-7406.tif,1483,2069738800.tif,0
1112,zsl_split,1,3396,528011556+-1556.tif,3402,528012276+-2276.tif,1
1113,zsl_split,1,3396,528011556+-1556.tif,2788,95602837.tif,0
1114,zsl_split,1,3397,527940228+-0228.tif,3419,528852849+-2850.tif,1
1115,zsl_split,1,3397,527940228+-0228.tif,1300,2069710978.tif,0
1116,zsl_split,1,3398,528018962+-8963.tif,3371,528419064+-9064.tif,1
1117,zsl_split,1,3398,528018962+-8963.tif,3651,88132020.tif,0
1118,zsl_split,1,3399,527889205+-9205.tif,3410,528019106+-9106.tif,1
1119,zsl_split,1,3399,527889205+-9205.tif,4042,2047577604.tif,0
1120,zsl_split,1,3400,531682005+-2005.tif,3391,528007277+-7277.tif,1
1121,zsl_split,1,3400,531682005+-2005.tif,3644,88131973.tif,0
1122,zsl_split,1,3401,528373939+-3939.tif,3398,528018962+-8963.tif,1
1123,zsl_split,1,3401,528373939+-3939.tif,4727,2057413977_2057413986.tif,0
1124,zsl_split,1,3402,528012276+-2276.tif,3372,528027986+-7986.tif,1
1125,zsl_split,1,3402,528012276+-2276.tif,2829,95824470.tif,0
1126,zsl_split,1,3403,528007095+-7095.tif,3429,528018954+-8955.tif,1
1127,zsl_split,1,3403,528007095+-7095.tif,3608,88131571.tif,0
1128,zsl_split,1,3404,531313281+-3289.tif,3445,527974041+-4041.tif,1
1129,zsl_split,1,3404,531313281+-3289.tif,4736,2084614635_4636.tif,0
1130,zsl_split,1,3405,527803335+-3335.tif,3382,528803160+-3161.tif,1
1131,zsl_split,1,3405,527803335+-3335.tif,1461,2069739872.tif,0
1132,zsl_split,1,3406,528802934+-2936.tif,3421,530228660+-8661.tif,1
1133,zsl_split,1,3406,528802934+-2936.tif,4842,ti31689170.tif,0
1134,zsl_split,1,3407,529314303+-4305.tif,3400,531682005+-2005.tif,1
1135,zsl_split,1,3407,529314303+-4305.tif,3610,88131740.tif,0
1136,zsl_split,1,3408,529233381+-3383.tif,3433,528867627+-7629.tif,1
1137,zsl_split,1,3408,529233381+-3383.tif,4866,0071036475.tif,0
1138,zsl_split,1,3409,528027988+-7988.tif,3437,530603634+-3634.tif,1
1139,zsl_split,1,3409,528027988+-7988.tif,4704,2057477049_2057477057.tif,0
1140,zsl_split,1,3410,528019106+-9106.tif,3425,527863733+-3733.tif,1
1141,zsl_split,1,3410,528019106+-9106.tif,3544,2070001426_1427.tif,0
1142,zsl_split,1,3411,528082032+-2032.tif,3393,530296622+-6623.tif,1
1143,zsl_split,1,3411,528082032+-2032.tif,4681,2057404052_2057404061.tif,0
1144,zsl_split,1,3412,528007352+-7352.tif,3444,528059665+-9665.tif,1
1145,zsl_split,1,3412,528007352+-7352.tif,2886,95602725.tif,0
1146,zsl_split,1,3413,527940222+-0222.tif,3426,528026454+-6454.tif,1
1147,zsl_split,1,3413,527940222+-0222.tif,4825,2084116424_6425.tif,0
1148,zsl_split,1,3414,527895888+-5888.tif,3429,528018954+-8955.tif,1
1149,zsl_split,1,3414,527895888+-5888.tif,3369,80028484.tif,0
1150,zsl_split,1,3415,527946881+-6881.tif,3379,527977483+-7483.tif,1
1151,zsl_split,1,3415,527946881+-6881.tif,4705,2057402767.tif,0
1152,zsl_split,1,3416,528019542+-9542.tif,3381,528799950+-9951.tif,1
1153,zsl_split,1,3416,528019542+-9542.tif,122,1000771450_1000771451.tif,0
1154,zsl_split,1,3417,528006763+-6763.tif,3383,527907547+-7547.tif,1
1155,zsl_split,1,3417,528006763+-6763.tif,1513,2069739296.tif,0
1156,zsl_split,1,3418,528019060+-9060.tif,3433,528867627+-7629.tif,1
1157,zsl_split,1,3418,528019060+-9060.tif,4737,2084592202_2203.tif,0
1158,zsl_split,1,3419,528852849+-2850.tif,3417,528006763+-6763.tif,1
1159,zsl_split,1,3419,528852849+-2850.tif,1566,2069729296.tif,0
1160,zsl_split,1,3420,528013723+-3723.tif,3396,528011556+-1556.tif,1
1161,zsl_split,1,3420,528013723+-3723.tif,2890,95602569.tif,0
1162,zsl_split,1,3421,530228660+-8661.tif,3379,527977483+-7483.tif,1
1163,zsl_split,1,3421,530228660+-8661.tif,2752,95602764.tif,0
1164,zsl_split,1,3422,528408284+-8284.tif,3413,527940222+-0222.tif,1
1165,zsl_split,1,3422,528408284+-8284.tif,4808,2084079862_9863.tif,0
1166,zsl_split,1,3423,528006144+-6144.tif,3446,531619514+-9518.tif,1
1167,zsl_split,1,3423,528006144+-6144.tif,2810,95602798.tif,0
1168,zsl_split,1,3424,528018942+-8943.tif,3411,528082032+-2032.tif,1
1169,zsl_split,1,3424,528018942+-8943.tif,2245,2049433380.tif,0
1170,zsl_split,1,3425,527863733+-3733.tif,3395,528007406+-7406.tif,1
1171,zsl_split,1,3425,527863733+-3733.tif,4798,2070708262.tif,0
1172,zsl_split,1,3426,528026454+-6454.tif,3378,528801531+-1538.tif,1
1173,zsl_split,1,3426,528026454+-6454.tif,1456,2069714027.tif,0
1174,zsl_split,1,3427,528626617+-6617.tif,3401,528373939+-3939.tif,1
1175,zsl_split,1,3427,528626617+-6617.tif,1374,2069739986.tif,0
1176,zsl_split,1,3428,527952111+-2111.tif,3432,527861871+-1871.tif,1
1177,zsl_split,1,3428,527952111+-2111.tif,4843,ti31689156.tif,0
1178,zsl_split,1,3429,528018954+-8955.tif,3371,528419064+-9064.tif,1
1179,zsl_split,1,3429,528018954+-8955.tif,92,0000062658.tif,0
1180,zsl_split,1,3430,527808018+-8018.tif,3443,528007584+-7584.tif,1
1181,zsl_split,1,3430,527808018+-8018.tif,2895,95602637.tif,0
1182,zsl_split,1,3431,528004456+-4456.tif,3435,527790179+-0179.tif,1
1183,zsl_split,1,3431,528004456+-4456.tif,2847,95824905.tif,0
1184,zsl_split,1,3432,527861871+-1871.tif,3446,531619514+-9518.tif,1
1185,zsl_split,1,3432,527861871+-1871.tif,4733,2070708812.tif,0
1186,zsl_split,1,3433,528867627+-7629.tif,3430,527808018+-8018.tif,1
1187,zsl_split,1,3433,528867627+-7629.tif,1490,2069724081.tif,0
1188,zsl_split,1,3434,531613358+-3358.tif,3373,528055529+-5529.tif,1
1189,zsl_split,1,3434,531613358+-3358.tif,3622,88132063.tif,0
1190,zsl_split,1,3435,527790179+-0179.tif,3420,528013723+-3723.tif,1
1191,zsl_split,1,3435,527790179+-0179.tif,4676,2057489225.tif,0
1192,zsl_split,1,3436,528866045+-6046.tif,3387,527894345+-4345.tif,1
1193,zsl_split,1,3436,528866045+-6046.tif,1442,2069732742.tif,0
1194,zsl_split,1,3437,530603634+-3634.tif,3401,528373939+-3939.tif,1
1195,zsl_split,1,3437,530603634+-3634.tif,1513,2069739296.tif,0
1196,zsl_split,1,3438,531266723+-6725.tif,3372,528027986+-7986.tif,1
1197,zsl_split,1,3438,531266723+-6725.tif,4770,2084592322_2323.tif,0
1198,zsl_split,1,3439,530976332+-6333.tif,3443,528007584+-7584.tif,1
1199,zsl_split,1,3439,530976332+-6333.tif,3618,88131916.tif,0
1200,zsl_split,1,3440,531295740+-5741.tif,3410,528019106+-9106.tif,1
1201,zsl_split,1,3440,531295740+-5741.tif,4847,ti31689157.tif,0
1202,zsl_split,1,3441,527821579+-1579.tif,3394,527887921+-7921.tif,1
1203,zsl_split,1,3441,527821579+-1579.tif,3586,88131948.tif,0
1204,zsl_split,1,3442,528007358+-7358.tif,3380,527895869+-5869.tif,1
1205,zsl_split,1,3442,528007358+-7358.tif,1444,2069725111.tif,0
1206,zsl_split,1,3443,528007584+-7584.tif,3423,528006144+-6144.tif,1
1207,zsl_split,1,3443,528007584+-7584.tif,3590,88131855.tif,0
1208,zsl_split,1,3444,528059665+-9665.tif,3405,527803335+-3335.tif,1
1209,zsl_split,1,3444,528059665+-9665.tif,4757,2084619537_9538.tif,0
1210,zsl_split,1,3445,527974041+-4041.tif,3441,527821579+-1579.tif,1
1211,zsl_split,1,3445,527974041+-4041.tif,4755,2084088517.tif,0
1212,zsl_split,1,3446,531619514+-9518.tif,3402,528012276+-2276.tif,1
1213,zsl_split,1,3446,531619514+-9518.tif,1418,2069731624.tif,0
1214,zsl_split,1,3447,527853800+-3800.tif,3377,528055218+-5218.tif,1
1215,zsl_split,1,3447,527853800+-3800.tif,4718,2057414378_4386.tif,0
1216,zsl_split,1,3494,2050627338.tif,3501,2050627363.tif,1
1217,zsl_split,1,3494,2050627338.tif,1331,2069710029.tif,0
1218,zsl_split,1,3495,2050627183_2050627187.tif,3516,2050627756.tif,1
1219,zsl_split,1,3495,2050627183_2050627187.tif,2829,95824470.tif,0
1220,zsl_split,1,3496,2050627551_2050627556.tif,3517,2050627168_2050627169.tif,1
1221,zsl_split,1,3496,2050627551_2050627556.tif,4682,2057453438_2057453447.tif,0
1222,zsl_split,1,3497,2050627119_2050627121.tif,3496,2050627551_2050627556.tif,1
1223,zsl_split,1,3497,2050627119_2050627121.tif,1505,2069716215.tif,0
1224,zsl_split,1,3498,2050627319_2050627320.tif,3494,2050627338.tif,1
1225,zsl_split,1,3498,2050627319_2050627320.tif,4734,2084614419.tif,0
1226,zsl_split,1,3499,2050627166.tif,3498,2050627319_2050627320.tif,1
1227,zsl_split,1,3499,2050627166.tif,1559,2069732362.tif,0
1228,zsl_split,1,3500,2050627856.tif,3497,2050627119_2050627121.tif,1
1229,zsl_split,1,3500,2050627856.tif,4845,ti31689145.tif,0
1230,zsl_split,1,3501,2050627363.tif,3511,2050627697_2050627702.tif,1
1231,zsl_split,1,3501,2050627363.tif,3581,88132059.tif,0
1232,zsl_split,1,3502,2050627803_2050627804.tif,3519,2050627013_2050627015.tif,1
1233,zsl_split,1,3502,2050627803_2050627804.tif,1567,2069738899.tif,0
1234,zsl_split,1,3503,2050627744_2050627745.tif,3508,2050627239_2050627240.tif,1
1235,zsl_split,1,3503,2050627744_2050627745.tif,1302,2069729419.tif,0
1236,zsl_split,1,3504,2050627785.tif,3522,2050627148_2050627149.tif,1
1237,zsl_split,1,3504,2050627785.tif,2765,95602632.tif,0
1238,zsl_split,1,3505,2050627816.tif,3521,2050627590_2050627591.tif,1
1239,zsl_split,1,3505,2050627816.tif,4847,ti31689157.tif,0
1240,zsl_split,1,3506,2050627301_2050627302.tif,3516,2050627756.tif,1
1241,zsl_split,1,3506,2050627301_2050627302.tif,1540,2069724029.tif,0
1242,zsl_split,1,3507,2050627567_2050627568.tif,3494,2050627338.tif,1
1243,zsl_split,1,3507,2050627567_2050627568.tif,4035,2040237327.tif,0
1244,zsl_split,1,3508,2050627239_2050627240.tif,3503,2050627744_2050627745.tif,1
1245,zsl_split,1,3508,2050627239_2050627240.tif,4746,2084619467_9468.tif,0
1246,zsl_split,1,3509,2050627797.tif,3503,2050627744_2050627745.tif,1
1247,zsl_split,1,3509,2050627797.tif,1419,2069734845.tif,0
1248,zsl_split,1,3510,2050627650_2050627659.tif,3495,2050627183_2050627187.tif,1
1249,zsl_split,1,3510,2050627650_2050627659.tif,0,2058003688.tif,0
1250,zsl_split,1,3511,2050627697_2050627702.tif,3496,2050627551_2050627556.tif,1
1251,zsl_split,1,3511,2050627697_2050627702.tif,1288,2069710261.tif,0
1252,zsl_split,1,3512,2050627116_2050627118.tif,3496,2050627551_2050627556.tif,1
1253,zsl_split,1,3512,2050627116_2050627118.tif,2838,95824770.tif,0
1254,zsl_split,1,3513,2050627626_2050627627.tif,3518,2050627434_2050627436.tif,1
1255,zsl_split,1,3513,2050627626_2050627627.tif,1463,2069729584.tif,0
1256,zsl_split,1,3514,2050627008_2050627009.tif,3495,2050627183_2050627187.tif,1
1257,zsl_split,1,3514,2050627008_2050627009.tif,1287,2069719142.tif,0
1258,zsl_split,1,3515,2050627496_2050627501.tif,3511,2050627697_2050627702.tif,1
1259,zsl_split,1,3515,2050627496_2050627501.tif,3606,88131888.tif,0
1260,zsl_split,1,3516,2050627756.tif,3521,2050627590_2050627591.tif,1
1261,zsl_split,1,3516,2050627756.tif,1544,2069716016.tif,0
1262,zsl_split,1,3517,2050627168_2050627169.tif,3500,2050627856.tif,1
1263,zsl_split,1,3517,2050627168_2050627169.tif,1367,2069715679.tif,0
1264,zsl_split,1,3518,2050627434_2050627436.tif,3498,2050627319_2050627320.tif,1
1265,zsl_split,1,3518,2050627434_2050627436.tif,3410,528019106+-9106.tif,0
1266,zsl_split,1,3519,2050627013_2050627015.tif,3499,2050627166.tif,1
1267,zsl_split,1,3519,2050627013_2050627015.tif,4850,ti31689081.tif,0
1268,zsl_split,1,3520,2050627397_2050627399.tif,3504,2050627785.tif,1
1269,zsl_split,1,3520,2050627397_2050627399.tif,1478,2069714141.tif,0
1270,zsl_split,1,3521,2050627590_2050627591.tif,3500,2050627856.tif,1
1271,zsl_split,1,3521,2050627590_2050627591.tif,1544,2069716016.tif,0
1272,zsl_split,1,3522,2050627148_2050627149.tif,3515,2050627496_2050627501.tif,1
1273,zsl_split,1,3522,2050627148_2050627149.tif,4664,2057403507_2057403517.tif,0
1274,zsl_split,1,3527,2070001614_1615.tif,3541,2070001584_1585.tif,1
1275,zsl_split,1,3527,2070001614_1615.tif,4705,2057402767.tif,0
1276,zsl_split,1,3528,2070001122_1123.tif,3536,2070001253_1254.tif,1
1277,zsl_split,1,3528,2070001122_1123.tif,1288,2069710261.tif,0
1278,zsl_split,1,3529,2070001418_1419.tif,3528,2070001122_1123.tif,1
1279,zsl_split,1,3529,2070001418_1419.tif,2805,95602812.tif,0
1280,zsl_split,1,3530,2070001710_1711.tif,3527,2070001614_1615.tif,1
1281,zsl_split,1,3530,2070001710_1711.tif,1464,2069719076.tif,0
1282,zsl_split,1,3531,2070001788_1789.tif,3539,2070001430_1431.tif,1
1283,zsl_split,1,3531,2070001788_1789.tif,4709,2057404463_2057404472.tif,0
1284,zsl_split,1,3532,2070001556_1557.tif,3529,2070001418_1419.tif,1
1285,zsl_split,1,3532,2070001556_1557.tif,3405,527803335+-3335.tif,0
1286,zsl_split,1,3533,2070001288_1289.tif,3540,2070001738_1739.tif,1
1287,zsl_split,1,3533,2070001288_1289.tif,92,0000062658.tif,0
1288,zsl_split,1,3534,2070001314_1315.tif,3546,2070001452_1453.tif,1
1289,zsl_split,1,3534,2070001314_1315.tif,3426,528026454+-6454.tif,0
1290,zsl_split,1,3535,2070001147.tif,3527,2070001614_1615.tif,1
1291,zsl_split,1,3535,2070001147.tif,1364,2069738068.tif,0
1292,zsl_split,1,3536,2070001253_1254.tif,3545,2070001177_1178.tif,1
1293,zsl_split,1,3536,2070001253_1254.tif,4760,2084609820_9821.tif,0
1294,zsl_split,1,3537,2070001270_1271.tif,3540,2070001738_1739.tif,1
1295,zsl_split,1,3537,2070001270_1271.tif,1390,2069731962.tif,0
1296,zsl_split,1,3538,2070001243_1244.tif,3544,2070001426_1427.tif,1
1297,zsl_split,1,3538,2070001243_1244.tif,3634,88131644.tif,0
1298,zsl_split,1,3539,2070001430_1431.tif,3546,2070001452_1453.tif,1
1299,zsl_split,1,3539,2070001430_1431.tif,4685,2057403528_2057403537.tif,0
1300,zsl_split,1,3540,2070001738_1739.tif,3530,2070001710_1711.tif,1
1301,zsl_split,1,3540,2070001738_1739.tif,4763,2084619678_9679.tif,0
1302,zsl_split,1,3541,2070001584_1585.tif,3542,2070001685_1686.tif,1
1303,zsl_split,1,3541,2070001584_1585.tif,1507,2069723694.tif,0
1304,zsl_split,1,3542,2070001685_1686.tif,3539,2070001430_1431.tif,1
1305,zsl_split,1,3542,2070001685_1686.tif,3577,88131779.tif,0
1306,zsl_split,1,3543,2070001792_1793.tif,3539,2070001430_1431.tif,1
1307,zsl_split,1,3543,2070001792_1793.tif,2241,2049433390.tif,0
1308,zsl_split,1,3544,2070001426_1427.tif,3530,2070001710_1711.tif,1
1309,zsl_split,1,3544,2070001426_1427.tif,1526,2069714649.tif,0
1310,zsl_split,1,3545,2070001177_1178.tif,3531,2070001788_1789.tif,1
1311,zsl_split,1,3545,2070001177_1178.tif,3443,528007584+-7584.tif,0
1312,zsl_split,1,3546,2070001452_1453.tif,3527,2070001614_1615.tif,1
1313,zsl_split,1,3546,2070001452_1453.tif,1483,2069738800.tif,0
1314,zsl_split,1,3571,88131670.tif,3640,88131557.tif,1
1315,zsl_split,1,3571,88131670.tif,2062,0011833460.tif,0
1316,zsl_split,1,3572,88131731.tif,3624,88132094.tif,1
1317,zsl_split,1,3572,88131731.tif,1563,2069738767.tif,0
1318,zsl_split,1,3573,88131662.tif,3599,88131878.tif,1
1319,zsl_split,1,3573,88131662.tif,4849,ti31689179.tif,0
1320,zsl_split,1,3574,88131802.tif,3626,88131958.tif,1
1321,zsl_split,1,3574,88131802.tif,2827,95602586.tif,0
1322,zsl_split,1,3575,88131711.tif,3618,88131916.tif,1
1323,zsl_split,1,3575,88131711.tif,4816,2070708947.tif,0
1324,zsl_split,1,3576,88132015.tif,3597,88131859.tif,1
1325,zsl_split,1,3576,88132015.tif,2807,95824518.tif,0
1326,zsl_split,1,3577,88131779.tif,3584,88131857.tif,1
1327,zsl_split,1,3577,88131779.tif,2822,95824500.tif,0
1328,zsl_split,1,3578,88131635.tif,3580,88131792.tif,1
1329,zsl_split,1,3578,88131635.tif,1534,2031300653.tif,0
1330,zsl_split,1,3579,88131954.tif,3588,88131725.tif,1
1331,zsl_split,1,3579,88131954.tif,465,0000400113.tif,0
1332,zsl_split,1,3580,88131792.tif,3617,88131829.tif,1
1333,zsl_split,1,3580,88131792.tif,1295,2069715073.tif,0
1334,zsl_split,1,3581,88132059.tif,3630,88131586.tif,1
1335,zsl_split,1,3581,88132059.tif,4668,2057477664.tif,0
1336,zsl_split,1,3582,88132028.tif,3645,88131897.tif,1
1337,zsl_split,1,3582,88132028.tif,1460,2069730446.tif,0
1338,zsl_split,1,3583,88131807.tif,3607,88131890.tif,1
1339,zsl_split,1,3583,88131807.tif,4849,ti31689179.tif,0
